"id1","affil1"
"743","University of Illinois at Urbana-Champaign, IL"
"212","University of Illinois at Urbana-Champaign, Urbana, IL"
"5657","University of Illinois at Urbana-Champaign, Urbana, IL, USA"
"6039","University of Illinois at Urbana-Champaign, Urbana, USA"
"3485","University of Illinois Urbana"
"7860","University of Illinois, 1304 W. Springfield Ave., Urbana, IL 61801, USA; e-mail: kaushikc@cs.uiuc.edu"
"7278","University of Illinois, Chicago"
"4013","University of Illinois, Urbana Champaign"
"1078","University of Illinois, Urbana-Champaign"
"4075","University of Illinois, Urbana-Champaign, IL"
"5571","University of Illinois, Urbana-Champaign, Urbana, IL, USA"
"8418","University of Illinois, USA"
"8133","University of Insubria, Italy"
"3126","University of Ioannina, Greece"
"5632","University of Ioannina, Ioannina, Greece"
"4889","University of Kaiserslautern"
"811","University of Kaiserslautern, Kaiserslautern, Germany"
"8754","University of Kaiserslautern, Kaiserslautern, Germany 67653"
"7023","University of Konstanz, D-78457 Konstanz, Germany"
"1453","University of Konstanz, Department of Computer and Information Science, Konstanz, Germany"
"7244","University of Konstanz, Germany"
"1180","University of Konstanz, Konstanz, Germany"
"1113","University of Leipzig"
"1805","University of Leipzig, Germany"
"4686","University of Leipzig, Leipzig, Germany"
"2503","University of London, London, United Kingdom"
"8405","University of London, U.K."
"8058","University of Louisiana at Lafayette, USA"
"5528","University of Manchester, Manchester, United Kingdom"
"2613","University of Mannheim, Germany"
"770","University of Mannheim, Mannheim, Germany"
"3775","University of Marburg"
"9235","University of Marburg, Germany"
"2278","University of Marburg, Marburg, Germany"
"3452","University of Maryland"
"3136","University of Maryland at College Park"
"9101","University of Maryland Baltimore County"
"5266","University of Maryland, Baltimore County, Baltimore, MD"
"2838","University of Maryland, College Park"
"7364","University of Maryland, College Park, College Park, Maryland"
"7904","University of Maryland, College Park, Maryland"
"1096","University of Maryland, College Park, MD"
"9791","University of Maryland, College Park, MD 20"
"7727","University of Maryland, College Park, MD 20742, USA; E-mail: {louiqa,vladimir,taozhan}@umiacs.umd.edu"
"5562","University of Maryland, College Park, MD, USA"
"8682","University of Maryland, College park, USA"
"426","University of Maryland, MD"
"8576","University of Maryland, USA"
"3032","University of Massachusetts"
"3090","University of Massachusetts Amherst"
"5587","University of Massachusetts Amherst, Amherst, MA, USA"
"4252","University of Massachusetts Boston"
"3145","University of Massachusetts, Amherst"
"8854","University of Massachusetts, Amherst, Amherst, MA"
"2932","University of Massachusetts, Amherst, MA"
"9141","University of Melbourne Melbourne, Australia"
"8253","University of Melbourne, Australia"
"9201","University of Melbourne, Victoria, Australia"
"2501","University of Michigan"
"3717","University of Michigan at Ann Arbor"
"1081","University of Michigan, Ann Arbor"
"101","University of Michigan, Ann Arbor, MI"
"5692","University of Michigan, Ann Arbor, MI, USA"
"7692","University of Michigan, Ann Arbor, Mich., USA; e-mail: {jag, shurug, apchapma, andrewdn, spapariz, jignesh, nuwee, yuwu, congy}@umich.edu"
"2271","University of Michigan, Ann Arbor, Michigan"
"7758","University of Michigan, Ann Arbor; E-mail: jag@umich.edu"
"199","University of Michigan, MI"
"8238","University of Michigan, USA"
"5537","University of Michigan: Ann Arbor, Ann Arbor, MI"
"3582","University of Milano, Italy"
"1943","University of Minnesota at Twin-Cities, Minneapolis, MN"
"3065","University of Minnesota, Minneapolis, MN"
"6003","University of Minnesota, Minneapolis, MN, USA"
"3580","University of Modena, Italy"
"7648","University of Mons-Hainaut, Mons, Belgium"
"3923","University of Munchen"
"3460","University of Munich"
"4163","University of Munich, Germany"
"6963","University of Munich, Institute for Computer Science"
"1808","University of Munich, Institute for Computer Science, Munich, Germany"
"4095","University of Munich, Munich, Germany"
"7898","University of Münster, Münster, Germany"
"5146","University of Nantes - LINA, Nantes, France"
"2338","University of Nantes, France"
"3631","University of New South Wales"
"37","University of New South Wales, Australia"
"5117","University of New South Wales, Sydney, Australia"
"2138","University of New South Wales, Sydney, NSW, Australia"
"4030","University of North Carolina at Chapel Hill"
"4723","University of North Carolina at Chapel Hill, Chapel Hill, NC"
"5594","University of North Carolina at Chapel Hill, Chapel Hill, NC, USA"
"7629","University of North Carolina, Greensboro"
"1529","University of NSW, Sydney, Australia"
"3654","University of Oklahoma"
"431","University of Ottawa, Ottawa, Canada"
"2959","University of Ottawa, Ottawa, Ontario, Canada"
"3007","University of Oxford"
"6385","University of Oxford, Oxford, United Kingdom"
"3892","University of Paris 6"
"3965","University of Paris 6, France"
"3819","University of Passau"
"193","University of Patras, Rio, Greece"
"933","University of Pennsylvania"
"2663","University of Pennsylvania, Philadelphia"
"119","University of Pennsylvania, Philadelphia, PA"
"5569","University of Pennsylvania, Philadelphia, PA, USA"
"7996","University of Pennsylvania, Philadelphia, Pennsylvania, PA"
"8671","University of Pennsylvania, Philadelphia, USA"
"424","University of Pittsburgh, Pittsburgh, PA"
"6245","University of Pittsburgh, Pittsburgh, PA, USA"
"8320","University of Queensland, Australia"
"1532","University of Queensland, Brisbane, Australia"
"3925","University of Roma Tre"
"5268","University of Roma, Roma, Italy"
"1253","University of Saarland, Saarbruecken, Germany"
"9135","University of South Australia"
"1577","University of South Australia, Adelaide, Australia"
"8042","University of South Australia, Adelaide, SA, Australia"
"3444","University of South Florida"
"3302","University of Southern California, Los Angeles, CA"
"3740","University of Southern California, Los Angeles, CA, USA"
"4675","University of Southern California, Los Angeles, California"
"5580","University of Southern California, Los Angeles, USA"
"3739","University of Southern California, Marina del Rey, CA, USA"
"4430","University of Southern, California, Los Angeles, CA"
"1444","University of Stuttgart, Department of Computer Science, Electrical Engineering and Information Technology, Stuttgart, Germany"
"1647","University of Stuttgart, Institute of Parallel and Distributed Systems, Stuttgart, Germany"
"2374","University of Stuttgart, Stuttgart, Germany"
"2597","University of Sydney"
"3128","University of Sydney, Australia"
"369","University of Sydney, NSW, Australia"
"5737","University of Sydney, University of Sydney, NSW 2006, Australia"
"632","University of Texas"
"2249","University of Texas at Arlington"
"4570","University of Texas at Arlington, Arlington, TX"
"5610","University of Texas at Arlington, Arlington, TX, USA"
"2485","University of Texas at Austin"
"4875","University of Texas at Austin, Austin, TX"
"8579","University of Texas at Dallas, Dallas, USA"
"9517","University of Texas at Dallas, Richardson, TX"
"749","University of Texas at San Antonio"
"253","University of Texas at San Antonio, San Antonio, TX"
"5541","University of Texas Austin, Austin, TX"
"7176","University of Texas-Austin, Austin, TX"
"9248","University of Texas, Arlington, USA"
"3429","University of the Saarland"
"7194","University of the Saarland, D-66041 Saarbrücken, Germany"
"7837","University of the Saarland, Department of Computer Science, P.O.Box 151150, 66041 Saarbruecken, Germany; E-mail: {shegalov,gillmann,weikum}@cs.uni-sb.de; http://www-dbs.cs.uni-sb.de"
"1662","University of the Saarland, Department of Computer Science, Saarbruecken, Germany"
"6704","University of the Saarland, Germany"
"5627","University of Tokyo, Tokyo, Japan"
"2343","University of Torino, Torino, Italy"
"31","University of Toronto"
"240","University of Toronto, Canada"
"1759","University of Toronto, Department of Computer Science"
"8306","University of Toronto, Ont, Canada"
"8950","University of Toronto, Toronto ON, Canada"
"428","University of Toronto, Toronto, Canada"
"1109","University of Toronto, Toronto, ON"
"9056","University of Toronto, Toronto, ON Canada"
"34","University of Toronto, Toronto, ON, Canada"
"8479","University of Toronto, Toronto, Ont., Canada"
"8532","University of Toronto, Toronto, Ontario"
"20","University of Toronto, Toronto, Ontario, Canada"
"2917","University of Trento"
"2088","University of Trento, DIT, Italy"
"430","University of Trento, Trento, Italy"
"3545","University of Tübingen"
"6196","University of Twente, Enschede, Netherlands"
"3718","University of Twente, Enschede, The Netherlands"
"1454","University of Twente, Faculty of EEMCS, AE Enschede, The Netherlands"
"172","University of Twente, The Netherlands"
"30","University of Utah"
"9083","University of Utah Salt Lake City, UT"
"5945","University of Utah, Salt Lake City, UT, USA"
"265","University of Vermont"
"8259","University of Vermont, Burlington VT"
"6377","University of Vermont, Burlington, VT, USA"
"7845","University of Versailles, PRiSM Laboratory, Versailles, France; E-mail: {philippe.pucheral;luc.bouganim;christophe.bobineau}@prism.uvsq.fr"
"1465","University of Washington"
"7858","University of Washington, Department of Computer Science and Engineering, Box 352350 Seattle, WA 98195, USA E-mail: {rap,alon}@cs.washington.edu"
"130","University of Washington, Seattle"
"8584","University of Washington, Seattle, USA"
"242","University of Washington, Seattle, WA"
"7674","University of Washington, Seattle, WA 98195, USA; e-mail: alon&commat;cs.washington.edu"
"7675","University of Washington, Seattle, WA 98195, USA; e-mail: suciu&commat;cs.washington.edu"
"5732","University of Washington, Seattle, WA, USA"
"107","University of Waterloo"
"2851","University of Waterloo, Canada"
"8274","University of Waterloo, Ontario, Canada"
"3243","University of Waterloo, Waterloo, Canada"
"81","University of Waterloo, Waterloo, ON, Canada"
"2149","University of Waterloo, Waterloo, Ontario, Canada"
"2416","University of Wisconsi, Madison, WI"
"127","University of Wisconsin"
"2205","University of Wisconsin - Madison"
"4088","University of Wisconsin - Madison, Madison, WI"
"2422","University of Wisconsin -- Madison"
"3200","University of Wisconsin at Madison"
"567","University of Wisconsin at Madison, Madison, WI"
"1076","University of Wisconsin-Madison"
"1391","University of Wisconsin-Madison, Department of Computer Sciences, Madison, WI"
"1369","University of Wisconsin-Madison, Madison, WI"
"6060","University of Wisconsin-Madison, Madison, WI, USA"
"287","University of Wisconsin, Madison"
"4018","University of Wisconsin, Madison, Madison, WI"
"89","University of Wisconsin, Madison, WI"
"5818","University of Wisconsin, Madison, WI, USA"
"5026","University of Zurich"
"9169","University of Zurich, Zurich, Switzerland"
"6371","University of Zürich, Zürich, UNK, Switzerland"
"7847","University Paris 6, LIP6 Laboratory, Paris, France; E-mail: patrick.valduriez@lip6.fr"
"4002","USC Information Sciences Institute, Marina del Rey, CA"
"6307","USC, Los Angeles, CA, USA"
"3566","UW Madison"
"2289","UW-Madison"
"2347","UWash"
"9638","UWisc"
"3882","Verity Inc"
"1874","Verity Inc., Sunnyvale"
"6941","Verizon Communication, 40 Sylvan Road, Waltham, MA"
"545","Virginia"
"3805","Virginia Tech"
"8047","Westfälische Wilhelms-Universität Mänster, 48149 Mänster, Germany"
"7078","Wichita State University, Wichita, KS"
"5811","Wichita State University, Wichita, KS, USA"
"8443","wisc.edu"
"4850","Worcester Polytechnic Institut"
"3238","Worcester Polytechnic Institute"
"78","Worcester Polytechnic Institute, Worcester, MA"
"6346","Worcester Polytechnic Institute, Worcester, MA, USA"
"4852","WPI"
"1043","Wright State University"
"8252","Wright State University, Dayton, Ohio"
"7724","Xerox Research Center Europe, Grenoble Laboratory. 6, chemin de Maupertuis, 38240 Meylan, France; e-mail: chidlovskii@xrce.xerox.com"
"4967","Xerox Research Centre, France"
"3761","Xyleme"
"6859","Xyleme S.A., 6 rue Émile Verhaeren, 92210 St.Cloud, France"
"5499","Yahoo! Inc, Santa Clara, CA"
"629","Yahoo! Inc., Sunnyvale, CA"
"9261","Yahoo! Inc., Sunnyvale, USA 94089"
"3204","Yahoo! Labs"
"5654","Yahoo! Labs, Bangalore, India"
"614","Yahoo! Research"
"6104","Yahoo! Research, Bangalore, India"
"5225","Yahoo! Research, Berkeley, CA"
"5174","Yahoo! Research, CA"
"6024","Yahoo! Research, New York, NY, USA"
"9266","Yahoo! Research, New York, USA 10018"
"2519","Yahoo! Research, Santa Clara, CA"
"5746","Yahoo! Research, Santa Clara, CA, USA"
"9257","Yahoo! Research, Santa Clara, USA 95054"
"9077","Yahoo! Research, Sunnyvale, CA"
"9316","Yahoo! Research, Sunnyvale, USA"
"5592","Yahoo!, Bangalore, India"
"9566","Yahoo!, Inc."
"5392","Yahoo!, Sunnyvale, CA"
"6272","Yahoo!, Sunnyvale, CA, USA"
"8639","Yahoo&excl; Research"
"8856","Yahoo&excl; Research, Sunnyvale, CA"
"2954","Yale University"
"8484","Yale University, New Haven, CT"
"5802","Yale University, New Haven, CT, USA"
"9272","Yale University, New Haven, USA"
"4201","York University"
"6902","York University, 4700 Keele Street, Toronto, Ontario M3J 1P3, Canada"
"8434","York University, Canada"
"8949","York University, Toronto ON, Canada"
"63","York University, Toronto, ON, Canada"
"5677","Zhejiang University, China, China"
"9735","Zhejiang University, Hangzhou, China"
